"CountryCode","SeriesCode","DESCRIPTION",
"PRT","TM.TAX.TCOM.SR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"PRT","SP.DYN.AMRT.MA","Data source: Human Mortality Database by University of California, Berkeley, and Max Planck Institute for Demographic Research.",
"PRT","TM.TAX.MANF.WM.FN.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"PRT","SP.DYN.CDRT.IN","Data source: Eurostat",
"PRT","ST.INT.TRNR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"PRT","IT.NET.USER.ZS","Instituto das Comunicações de Portugal. From 2002: Autoridade Nacional de Comunicacoes (ANACOM).",
"PRT","IT.MLT.MAIN","Instituto das Comunicações de Portugal. From 2002: Autoridade Nacional de Comunicacoes (ANACOM).",
"PRT","IT.CEL.SETS","Instituto das Comunicações de Portugal. From 2002: Autoridade Nacional de Comunicacoes (ANACOM).",
"PRT","IT.NET.BBND.P2","Instituto das Comunicações de Portugal. From 2002: Autoridade Nacional de Comunicacoes (ANACOM).",
"PRT","SP.POP.TOTL","Data source: Eurostat",
"PRT","ST.INT.RCPT.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"PRT","TM.TAX.MRCH.SM.FN.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"PRT","SM.POP.TOTL","Estimates are derived from data on foreign-born population. ",
"PRT","ST.INT.ARVL","Arrivals of non-resident tourists in all types of accommodation establishments. From 2013 include hotels, apartment hotels, “pousadas”, tourist apartments, tourist villages, camping sites, recreation centres, tourism in rural areas and local accommodation.",
"PRT","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"PRT","ST.INT.DPRT","Departures - trips abroad by resident tourists. Source from 2013: Statistics Portugal (INE), Travel Survey of Residents.",
"PRT","SM.POP.NETM","Data source: United Nations World Population Prospects",
"PRT","TM.TAX.TCOM.IP.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"PRT","ST.INT.TVLR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"PRT","TM.TAX.MANF.SR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"PRT","SP.DYN.AMRT.FE","Data source: Human Mortality Database by University of California, Berkeley, and Max Planck Institute for Demographic Research.",
"PRT","IT.MLT.MAIN.P2","Instituto das Comunicações de Portugal. From 2002: Autoridade Nacional de Comunicacoes (ANACOM).",
"PRT","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"PRT","TM.TAX.TCOM.SM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"PRT","SP.DYN.LE00.IN","Derived using male and female life expectancy",
"PRT","SP.DYN.LE00.FE.IN","Data source: Eurostat",
"PRT","SP.DYN.TFRT.IN","Data source: Eurostat",
"PRT","ST.INT.TRNX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"PRT","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"PRT","TM.TAX.TCOM.SM.FN.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"PRT","SP.POP.GROW","Data source: Eurostat",
"PRT","TM.TAX.MRCH.IP.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.",
"PRT","IT.CEL.SETS.P2","Instituto das Comunicações de Portugal. From 2002: Autoridade Nacional de Comunicacoes (ANACOM).",
"PRT","IT.NET.BBND","Instituto das Comunicações de Portugal. From 2002: Autoridade Nacional de Comunicacoes (ANACOM).",
"PRY","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"PRY","ST.INT.XPND.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"PRY","IT.NET.USER.ZS","Until 1998: Administración Nacional de Telecomunicaciones (ANTELCO). Comisión Nacional de Telecomunicaciones.",
"PRY","SM.POP.NETM","Data source: United Nations World Population Prospects",
"PRY","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects",
"PRY","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"PRY","IT.CEL.SETS.P2","Until 1998: Administración Nacional de Telecomunicaciones (ANTELCO). Comisión Nacional de Telecomunicaciones.",
"PRY","SP.POP.GROW","Data source: United Nations World Population Prospects",
"PRY","IT.CEL.SETS","Until 1998: Administración Nacional de Telecomunicaciones (ANTELCO). Comisión Nacional de Telecomunicaciones.",
"PRY","IT.NET.BBND","Until 1998: Administración Nacional de Telecomunicaciones (ANTELCO). Comisión Nacional de Telecomunicaciones.",
"PRY","ST.INT.TRNR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"PRY","MS.MIL.XPND.CN","1960-1997 SIPRI estimates.",
"PRY","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"PRY","ST.INT.TRNX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"PRY","MS.MIL.XPND.ZS","1989-1997 SIPRI estimates.",
"PRY","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"PRY","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"PRY","ST.INT.TVLR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"PRY","IT.MLT.MAIN.P2","Until 1998: Administración Nacional de Telecomunicaciones (ANTELCO). Comisión Nacional de Telecomunicaciones.",
"PRY","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects",
"PRY","ST.INT.DPRT","Departures - trips abroad by resident tourists.",
"PRY","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"PRY","SM.POP.TOTL","Estimates are derived from data on foreign-born population. ",
"PRY","ST.INT.TVLX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"PRY","ST.INT.ARVL","Arrivals of non-resident tourists at national borders. Excluding nationals residing abroad and crew members. 2000: inbound and outbound tourism survey - Central Bank of Paraguay. From 2001 E/D cards in the ""Silvio Petirossi"" airport and passenger counts at the national border crossings - National Police and SENATUR.",
"PRY","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"PRY","IT.NET.BBND.P2","Until 1998: Administración Nacional de Telecomunicaciones (ANTELCO). Comisión Nacional de Telecomunicaciones.",
"PRY","ST.INT.RCPT.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database.",
"PRY","IT.MLT.MAIN","Until 1998: Administración Nacional de Telecomunicaciones (ANTELCO). Comisión Nacional de Telecomunicaciones.",
"PRY","DT.DOD.DECT.CD","Long-term public and publicly guaranteed for 2018 are based on reports provided by the country. Long-term private nonguaranteed debt and short-term debt for 2018 are based on Central Bank data.",
"PRY","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects",
"PRY","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"PRY","MS.MIL.XPND.CD","1960-1997 SIPRI estimates.",
"PRY","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"PSE","SM.POP.TOTL","Estimates are derived from data on foreign-born population. The estimates for the Occupied Palestinian Territory refer to the number of Palestinian refugees registered by UNRWA.",
"PSE","ST.INT.XPND.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database. West Bank and Gaza.",
"PSE","IT.NET.BBND.P2","Palestine Telecommunications Company (PALTEL).",
"PSE","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects (for State of Palestine). Including East Jerusalem.",
"PSE","SP.ADO.TFRT","Including East Jerusalem.",
"PSE","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects (for State of Palestine). Including East Jerusalem.",
"PSE","SP.DYN.TO65.MA.ZS","Including East Jerusalem.",
"PSE","SP.DYN.TO65.FE.ZS","Including East Jerusalem.",
"PSE","IT.NET.USER.ZS","Palestine Telecommunications Company (PALTEL).",
"PSE","SM.POP.REFG","Figures include Palestinian refugees under the mandate of the United Nations Relief and Works Agency for Palestine Refugees in the Near East (UNRWA) which are not included in statistics from the United Nations Office of the High Commissioner for Refugees (UNHCR).",
"PSE","SP.DYN.TFRT.IN","Data source and note: United Nations World Population Prospects (for State of Palestine)",
"PSE","IT.CEL.SETS.P2","Palestine Telecommunications Company (PALTEL).",
"PSE","SP.POP.BRTH.MF","Including East Jerusalem.",
"PSE","SM.POP.REFG.OR","Figures refer to Palestinian refugees under the UNHCR mandate only.",
"PSE","IT.CEL.SETS","Palestine Telecommunications Company (PALTEL).",
"PSE","PA.NUS.PRVT.PP","From July 2020, this indicator is expressed for United States dollar (Previously it was for New Israeli Shekel).",
"PSE","PA.NUS.PPP","From July 2020, this indicator is expressed for United States dollar (Previously it was for New Israeli Shekel).",
"PSE","SP.DYN.LE00.MA.IN","Data source and note: United Nations World Population Prospects (for State of Palestine)",
